trip_id,on_time_flag,detention_minutes,driver_id,truck_id
TRIP00039784,0.0,276,DRV00112,TRK00093
TRIP00039785,1.0,168,DRV00078,TRK00078
TRIP00039786,0.5,252,DRV00032,TRK00057
TRIP00039787,1.0,198,DRV00144,TRK00064
TRIP00039788,0.0,227,DRV00144,TRK00001
TRIP00039789,1.0,219,DRV00127,TRK00002
TRIP00039790,1.0,374,DRV00026,TRK00007
TRIP00039791,0.5,222,DRV00100,TRK00079
TRIP00039792,1.0,114,DRV00019,TRK00064
TRIP00039793,0.5,36,DRV00087,TRK00060
TRIP00039794,0.5,153,DRV00092,TRK00045
TRIP00039795,0.0,119,DRV00125,TRK00098
TRIP00039796,0.5,244,DRV00053,TRK00079
TRIP00039797,0.5,108,DRV00028,TRK00114
TRIP00039798,0.5,170,DRV00060,TRK00049
TRIP00039799,1.0,167,DRV00108,TRK00072
TRIP00039800,1.0,229,DRV00056,TRK00091
TRIP00039801,0.5,238,DRV00130,TRK00063
TRIP00039802,1.0,148,DRV00148,TRK00023
TRIP00039803,0.5,293,DRV00065,TRK00002
TRIP00039804,1.0,160,DRV00034,TRK00044
TRIP00039805,0.5,258,DRV00113,TRK00099
TRIP00039806,0.0,371,DRV00139,TRK00026
TRIP00039807,0.5,162,DRV00100,TRK00067
TRIP00039808,0.0,10,DRV00055,TRK00099
TRIP00039809,0.5,227,DRV00144,TRK00033
TRIP00039810,0.5,127,DRV00083,TRK00060
TRIP00039811,1.0,58,DRV00122,TRK00018
TRIP00039812,0.5,350,,TRK00086
TRIP00039813,0.5,122,DRV00119,TRK00006
TRIP00039814,0.5,290,DRV00103,TRK00001
TRIP00039815,1.0,14,DRV00130,TRK00035
TRIP00039816,0.0,193,DRV00066,TRK00084
TRIP00039817,0.5,230,DRV00009,TRK00074
TRIP00039818,1.0,134,DRV00089,TRK00004
TRIP00039819,0.0,278,DRV00109,TRK00043
TRIP00039820,0.5,157,DRV00118,TRK00058
TRIP00039821,1.0,220,DRV00057,TRK00039
TRIP00039822,0.0,144,DRV00088,TRK00030
TRIP00039823,0.5,0,DRV00107,TRK00051
TRIP00039824,0.0,7,DRV00059,TRK00035
TRIP00039825,1.0,35,DRV00026,TRK00096
TRIP00039826,0.5,122,DRV00102,TRK00068
TRIP00039827,1.0,157,DRV00112,TRK00055
TRIP00039828,0.0,233,DRV00024,TRK00039
TRIP00039829,0.5,72,DRV00018,TRK00006
TRIP00039830,0.5,351,DRV00101,TRK00004
TRIP00039831,1.0,284,DRV00047,TRK00114
TRIP00039832,0.5,165,DRV00064,TRK00063
TRIP00039833,0.5,159,DRV00087,TRK00090
TRIP00039834,0.5,62,DRV00065,TRK00023
TRIP00039835,1.0,344,DRV00018,TRK00072
TRIP00039836,0.5,77,DRV00084,TRK00111
TRIP00039837,0.5,47,DRV00038,TRK00070
TRIP00039838,0.5,11,DRV00024,TRK00112
TRIP00039839,1.0,127,DRV00064,TRK00112
TRIP00039840,0.5,137,DRV00130,TRK00106
TRIP00039841,0.0,83,DRV00043,TRK00080
TRIP00039842,0.0,71,,TRK00070
TRIP00039843,1.0,164,DRV00028,TRK00083
TRIP00039844,0.5,217,DRV00147,TRK00082
TRIP00039845,0.5,216,DRV00071,TRK00059
TRIP00039846,0.5,182,DRV00038,TRK00026
TRIP00039847,0.5,125,DRV00146,TRK00063
TRIP00039848,1.0,245,DRV00045,TRK00070
TRIP00039849,0.5,271,DRV00133,TRK00019
TRIP00039850,0.5,199,,TRK00103
TRIP00039851,0.5,172,DRV00028,
TRIP00039852,0.5,62,DRV00095,TRK00058
TRIP00039853,0.0,140,DRV00144,TRK00095
TRIP00039854,1.0,226,,
TRIP00039855,0.5,223,DRV00022,TRK00044
TRIP00039856,0.5,0,DRV00100,TRK00029
TRIP00039857,0.5,225,DRV00037,TRK00113
TRIP00039858,1.0,211,DRV00057,TRK00113
TRIP00039859,1.0,98,DRV00022,TRK00069
TRIP00039860,0.5,216,DRV00128,TRK00063
TRIP00039861,0.5,59,DRV00120,TRK00090
TRIP00039862,0.5,315,DRV00110,TRK00011
TRIP00039863,1.0,261,DRV00004,TRK00078
TRIP00039864,0.5,79,DRV00082,TRK00106
TRIP00039865,0.5,202,DRV00053,TRK00055
TRIP00039866,1.0,220,DRV00111,TRK00031
TRIP00039867,0.5,260,DRV00143,TRK00120
TRIP00039868,1.0,200,DRV00127,TRK00080
TRIP00039869,1.0,223,DRV00060,TRK00001
TRIP00039870,1.0,41,DRV00036,TRK00035
TRIP00039871,0.0,215,DRV00019,TRK00085
TRIP00039872,0.5,225,DRV00085,TRK00113
TRIP00039873,0.0,253,DRV00059,TRK00108
TRIP00039874,0.0,178,DRV00014,TRK00073
TRIP00039875,0.5,291,DRV00063,TRK00112
TRIP00039876,0.0,109,DRV00051,
TRIP00039877,0.5,255,DRV00124,TRK00024
TRIP00039878,0.0,22,,
TRIP00039879,1.0,126,DRV00148,TRK00010
TRIP00039880,1.0,0,DRV00105,TRK00002
TRIP00039881,0.5,306,DRV00059,TRK00040
TRIP00039882,1.0,313,DRV00099,TRK00120
TRIP00039883,0.5,370,DRV00016,
TRIP00039884,0.0,319,DRV00095,TRK00115
TRIP00039885,0.5,246,DRV00077,TRK00007
TRIP00039886,0.5,65,DRV00149,TRK00093
TRIP00039887,1.0,265,DRV00028,TRK00043
TRIP00039888,0.5,258,DRV00035,TRK00097
TRIP00039889,0.5,194,DRV00019,TRK00009
TRIP00039890,1.0,187,DRV00130,TRK00096
TRIP00039891,0.0,242,DRV00139,TRK00103
TRIP00039892,1.0,107,DRV00121,TRK00023
TRIP00039893,0.5,198,DRV00066,TRK00035
TRIP00039894,1.0,3,DRV00065,TRK00039
TRIP00039895,1.0,182,DRV00059,TRK00074
TRIP00039896,1.0,29,DRV00075,TRK00092
TRIP00039897,0.0,124,DRV00132,TRK00098
TRIP00039898,0.5,108,DRV00120,TRK00072
TRIP00039899,1.0,20,DRV00100,TRK00074
TRIP00039900,0.5,90,DRV00017,TRK00103
TRIP00039901,0.5,129,DRV00005,TRK00101
TRIP00039902,0.5,104,DRV00043,TRK00113
TRIP00039903,0.5,288,DRV00044,TRK00098
TRIP00039904,0.5,174,DRV00081,TRK00013
TRIP00039905,1.0,19,DRV00059,TRK00055
TRIP00039906,0.5,126,DRV00099,TRK00057
TRIP00039907,0.0,133,DRV00123,TRK00089
TRIP00039908,0.5,104,DRV00127,TRK00019
TRIP00039909,0.5,168,DRV00150,TRK00009
TRIP00039910,0.0,73,DRV00002,
TRIP00039911,1.0,208,DRV00063,TRK00093
TRIP00039912,0.0,19,DRV00018,TRK00049
TRIP00039913,0.5,176,DRV00103,
TRIP00039914,1.0,33,DRV00114,TRK00115
TRIP00039915,1.0,184,DRV00085,TRK00084
TRIP00039916,1.0,236,DRV00085,TRK00079
TRIP00039917,0.5,89,DRV00133,TRK00078
TRIP00039918,0.5,209,DRV00058,TRK00082
TRIP00039919,1.0,139,DRV00100,TRK00113
TRIP00039920,0.5,242,DRV00050,TRK00089
TRIP00039921,0.5,62,DRV00013,TRK00026
TRIP00039922,0.5,0,DRV00110,TRK00019
TRIP00039923,0.5,97,DRV00085,TRK00001
TRIP00039924,1.0,188,DRV00041,TRK00090
TRIP00039925,0.0,238,DRV00082,TRK00084
TRIP00039926,0.0,165,DRV00092,TRK00112
TRIP00039927,0.5,74,DRV00129,TRK00007
TRIP00039928,0.5,10,DRV00092,TRK00085
TRIP00039929,0.5,224,DRV00074,TRK00002
TRIP00039930,0.5,83,DRV00030,
TRIP00039931,1.0,222,DRV00124,TRK00015
TRIP00039932,1.0,195,DRV00103,TRK00049
TRIP00039933,0.5,68,DRV00120,TRK00014
TRIP00039934,0.5,133,DRV00111,TRK00045
TRIP00039935,1.0,32,DRV00122,TRK00095
TRIP00039936,0.5,180,DRV00098,TRK00019
TRIP00039937,0.5,160,DRV00139,TRK00101
TRIP00039938,0.5,47,DRV00111,TRK00023
TRIP00039939,1.0,175,DRV00047,TRK00110
TRIP00039940,0.5,179,DRV00043,TRK00058
TRIP00039941,1.0,3,DRV00053,TRK00004
TRIP00039942,0.0,283,DRV00038,TRK00074
TRIP00039943,0.5,133,DRV00099,TRK00062
TRIP00039944,0.0,193,DRV00107,TRK00039
TRIP00039945,0.5,91,DRV00139,TRK00069
TRIP00039946,1.0,210,DRV00039,TRK00004
TRIP00039947,1.0,218,DRV00150,TRK00116
TRIP00039948,0.5,343,DRV00053,
TRIP00039949,1.0,113,DRV00100,TRK00053
TRIP00039950,1.0,75,DRV00092,TRK00078
TRIP00039951,1.0,166,DRV00075,TRK00078
TRIP00039952,0.0,94,DRV00019,TRK00095
TRIP00039953,0.5,230,DRV00059,TRK00052
TRIP00039954,0.5,151,DRV00092,TRK00071
TRIP00039955,1.0,202,DRV00059,TRK00044
TRIP00039956,0.5,30,DRV00085,TRK00041
TRIP00039957,0.5,196,DRV00085,TRK00069
TRIP00039958,0.5,154,DRV00112,TRK00001
TRIP00039959,0.5,357,DRV00009,TRK00031
TRIP00039960,0.5,229,DRV00074,TRK00055
TRIP00039961,1.0,121,DRV00148,TRK00083
TRIP00039962,1.0,336,DRV00099,TRK00020
TRIP00039963,1.0,41,DRV00055,TRK00050
TRIP00039964,0.5,57,DRV00109,TRK00055
TRIP00039965,0.5,28,DRV00047,TRK00089
TRIP00039966,0.0,151,DRV00114,TRK00038
TRIP00039967,0.5,272,DRV00090,TRK00120
TRIP00039968,1.0,92,DRV00100,TRK00082
TRIP00039969,0.5,159,DRV00058,TRK00071
TRIP00039970,1.0,309,DRV00054,TRK00012
TRIP00039971,1.0,403,DRV00141,TRK00044
TRIP00039972,0.5,162,,TRK00057
TRIP00039973,0.5,139,DRV00074,TRK00085
TRIP00039974,0.5,160,DRV00003,TRK00053
TRIP00039975,1.0,359,DRV00117,TRK00063
TRIP00039976,0.0,303,DRV00034,TRK00031
TRIP00039977,0.5,339,DRV00105,TRK00033
TRIP00039978,0.5,369,DRV00088,TRK00052
TRIP00039979,0.5,312,DRV00130,TRK00078
TRIP00039980,0.5,65,DRV00128,TRK00019
TRIP00039981,0.5,53,DRV00005,TRK00079
TRIP00039982,0.5,85,DRV00013,TRK00073
TRIP00039983,1.0,78,DRV00030,TRK00020
TRIP00039984,0.5,305,DRV00044,TRK00045
TRIP00039985,1.0,138,DRV00062,TRK00068
TRIP00039986,0.5,238,DRV00002,TRK00010
TRIP00039987,0.0,205,DRV00087,TRK00060
TRIP00039988,0.5,80,DRV00098,TRK00076
TRIP00039989,0.5,120,DRV00066,TRK00106
TRIP00039990,0.5,57,DRV00078,TRK00026
TRIP00039991,1.0,397,DRV00023,TRK00039
TRIP00039992,0.0,210,DRV00146,TRK00050
TRIP00039993,0.0,226,DRV00144,TRK00115
TRIP00039994,1.0,223,DRV00056,TRK00108
TRIP00039995,0.5,21,DRV00092,TRK00007
TRIP00039996,0.0,52,DRV00132,TRK00015
TRIP00039997,0.5,115,,TRK00074
TRIP00039998,0.5,232,DRV00081,TRK00050
TRIP00039999,0.0,101,DRV00124,TRK00090
TRIP00040000,0.5,272,DRV00024,TRK00107
TRIP00040001,1.0,84,DRV00071,TRK00009
TRIP00040002,0.5,324,DRV00022,TRK00030
TRIP00040003,1.0,304,DRV00037,TRK00001
TRIP00040004,0.5,101,DRV00119,TRK00008
TRIP00040005,0.5,78,DRV00045,TRK00111
TRIP00040006,0.5,209,DRV00150,TRK00068
TRIP00040007,0.5,137,DRV00011,TRK00084
TRIP00040008,0.0,297,DRV00033,TRK00090
TRIP00040009,1.0,67,DRV00050,TRK00096
TRIP00040010,0.0,177,DRV00092,TRK00001
TRIP00040011,0.5,86,DRV00150,TRK00113
TRIP00040012,0.5,102,DRV00041,TRK00067
TRIP00040013,0.5,90,DRV00011,TRK00072
TRIP00040014,0.0,290,DRV00045,TRK00015
TRIP00040015,0.5,326,DRV00060,TRK00114
TRIP00040016,0.5,266,DRV00001,TRK00033
TRIP00040017,1.0,164,DRV00095,TRK00045
TRIP00040018,0.5,98,DRV00105,TRK00044
TRIP00040019,0.0,160,DRV00022,TRK00064
TRIP00040020,1.0,143,DRV00138,TRK00093
TRIP00040021,0.0,148,DRV00039,TRK00092
TRIP00040022,1.0,113,DRV00108,TRK00045
TRIP00040023,1.0,36,DRV00013,TRK00063
TRIP00040024,0.0,31,DRV00018,TRK00078
TRIP00040025,0.0,269,DRV00077,TRK00078
TRIP00040026,1.0,0,DRV00127,TRK00052
TRIP00040027,0.5,283,DRV00077,TRK00070
TRIP00040028,0.5,293,DRV00098,TRK00012
TRIP00040029,0.0,198,DRV00091,TRK00096
TRIP00040030,0.5,54,DRV00097,TRK00106
TRIP00040031,0.5,203,DRV00085,TRK00103
TRIP00040032,0.0,178,DRV00011,TRK00026
TRIP00040033,1.0,59,DRV00020,TRK00024
TRIP00040034,0.5,132,DRV00108,TRK00097
TRIP00040035,0.5,109,DRV00132,TRK00120
TRIP00040036,0.0,124,DRV00103,TRK00013
TRIP00040037,0.5,1,DRV00009,TRK00010
TRIP00040038,1.0,327,DRV00028,TRK00083
TRIP00040039,0.5,254,DRV00092,TRK00012
TRIP00040040,0.5,72,DRV00124,TRK00014
TRIP00040041,0.5,220,DRV00030,TRK00020
TRIP00040042,0.5,97,DRV00050,TRK00097
TRIP00040043,0.0,365,DRV00006,TRK00024
TRIP00040044,0.5,243,DRV00054,TRK00016
TRIP00040045,0.5,350,DRV00043,TRK00011
TRIP00040046,0.0,88,DRV00038,TRK00089
TRIP00040047,0.0,226,DRV00095,TRK00080
TRIP00040048,0.5,354,DRV00037,TRK00030
TRIP00040049,0.0,213,DRV00026,TRK00041
TRIP00040050,1.0,242,DRV00037,TRK00105
TRIP00040051,1.0,350,DRV00015,TRK00114
TRIP00040052,1.0,223,DRV00024,TRK00057
TRIP00040053,1.0,348,DRV00138,TRK00080
TRIP00040054,0.5,275,DRV00053,TRK00067
TRIP00040055,0.5,171,DRV00138,TRK00053
TRIP00040056,1.0,295,DRV00081,TRK00106
TRIP00040057,1.0,317,DRV00001,TRK00091
TRIP00040058,0.5,42,DRV00124,TRK00035
TRIP00040059,0.0,31,DRV00103,TRK00025
TRIP00040060,0.5,8,DRV00029,TRK00050
TRIP00040061,0.0,96,DRV00071,TRK00086
TRIP00040062,0.5,129,DRV00101,TRK00011
TRIP00040063,0.5,113,DRV00061,TRK00019
TRIP00040064,0.5,354,DRV00051,TRK00020
TRIP00040065,0.5,107,DRV00114,TRK00097
TRIP00040066,1.0,46,DRV00095,TRK00040
TRIP00040067,1.0,59,DRV00130,TRK00010
TRIP00040068,0.0,119,DRV00132,TRK00085
TRIP00040069,0.5,174,DRV00094,TRK00057
TRIP00040070,0.5,224,DRV00074,TRK00044
TRIP00040071,0.5,243,DRV00127,TRK00098
TRIP00040072,1.0,344,DRV00020,TRK00080
TRIP00040073,0.5,197,,TRK00035
TRIP00040074,1.0,96,,TRK00008
TRIP00040075,0.0,343,DRV00124,TRK00011
TRIP00040076,1.0,75,DRV00014,TRK00029
TRIP00040077,1.0,33,DRV00019,TRK00002
TRIP00040078,1.0,127,DRV00037,TRK00076
TRIP00040079,1.0,220,DRV00097,TRK00093
TRIP00040080,0.5,83,DRV00032,TRK00049
TRIP00040081,0.0,131,DRV00110,TRK00033
TRIP00040082,0.5,50,DRV00051,TRK00018
TRIP00040083,0.5,156,DRV00059,TRK00052
TRIP00040084,0.5,225,DRV00063,TRK00097
TRIP00040085,1.0,16,DRV00014,TRK00057
TRIP00040086,0.0,192,DRV00032,TRK00105
TRIP00040087,0.5,237,DRV00114,TRK00029
TRIP00040088,0.5,265,DRV00022,TRK00004
TRIP00040089,0.0,195,DRV00142,TRK00029
TRIP00040090,0.5,52,DRV00003,TRK00068
TRIP00040091,0.5,166,DRV00023,TRK00038
TRIP00040092,0.5,109,DRV00024,TRK00096
TRIP00040093,0.5,317,DRV00034,TRK00041
TRIP00040094,1.0,143,DRV00145,TRK00055
TRIP00040095,0.0,94,DRV00053,TRK00050
TRIP00040096,0.5,241,DRV00016,TRK00108
TRIP00040097,0.5,66,DRV00051,TRK00008
TRIP00040098,0.5,239,DRV00091,TRK00006
TRIP00040099,0.5,204,DRV00004,TRK00106
TRIP00040100,0.0,275,DRV00066,TRK00120
TRIP00040101,1.0,228,DRV00145,TRK00038
TRIP00040102,0.5,152,DRV00112,TRK00004
TRIP00040103,0.5,76,DRV00051,TRK00092
TRIP00040104,0.5,127,DRV00098,TRK00007
TRIP00040105,0.5,394,DRV00053,TRK00120
TRIP00040106,0.5,193,DRV00089,TRK00031
TRIP00040107,0.5,105,DRV00112,TRK00098
TRIP00040108,0.5,293,DRV00097,TRK00031
TRIP00040109,0.5,167,DRV00016,TRK00050
TRIP00040110,0.5,268,DRV00111,TRK00103
TRIP00040111,0.0,179,DRV00139,TRK00082
TRIP00040112,1.0,148,DRV00101,TRK00055
TRIP00040113,0.0,145,DRV00025,TRK00054
TRIP00040114,0.5,13,DRV00083,TRK00090
TRIP00040115,1.0,219,DRV00114,TRK00041
TRIP00040116,0.5,133,DRV00019,TRK00052
TRIP00040117,1.0,134,DRV00080,TRK00105
TRIP00040118,1.0,335,DRV00062,TRK00052
TRIP00040119,0.0,258,DRV00030,TRK00015
TRIP00040120,0.5,267,DRV00020,TRK00068
TRIP00040121,0.0,326,DRV00087,TRK00009
TRIP00040122,0.5,195,DRV00127,TRK00108
TRIP00040123,0.5,249,DRV00037,TRK00079
TRIP00040124,1.0,99,DRV00001,TRK00071
TRIP00040125,1.0,118,DRV00112,TRK00101
TRIP00040126,0.5,219,DRV00133,TRK00064
TRIP00040127,1.0,114,DRV00141,TRK00110
TRIP00040128,1.0,297,DRV00011,TRK00049
TRIP00040129,0.5,173,DRV00132,TRK00041
TRIP00040130,0.0,353,DRV00150,TRK00098
TRIP00040131,0.5,242,DRV00078,TRK00090
TRIP00040132,0.5,88,DRV00105,TRK00030
TRIP00040133,0.5,248,DRV00028,TRK00015
TRIP00040134,0.5,227,DRV00132,TRK00059
TRIP00040135,1.0,30,DRV00142,TRK00060
TRIP00040136,0.5,236,DRV00047,TRK00057
TRIP00040137,0.5,181,DRV00002,TRK00048
TRIP00040138,1.0,372,DRV00144,TRK00015
TRIP00040139,0.0,106,DRV00083,TRK00108
TRIP00040140,0.5,43,DRV00017,TRK00048
TRIP00040141,0.0,119,DRV00032,TRK00101
TRIP00040142,0.5,36,DRV00037,TRK00120
TRIP00040143,0.5,326,DRV00070,TRK00015
TRIP00040144,1.0,61,DRV00009,TRK00011
TRIP00040145,0.5,105,DRV00009,TRK00008
TRIP00040146,0.0,336,DRV00118,TRK00092
TRIP00040147,0.5,59,DRV00018,TRK00045
TRIP00040148,0.5,139,DRV00032,TRK00083
TRIP00040149,0.5,111,DRV00023,TRK00092
TRIP00040150,0.5,113,DRV00111,TRK00030
TRIP00040151,0.5,96,DRV00030,TRK00099
TRIP00040152,1.0,368,DRV00126,TRK00059
TRIP00040153,1.0,152,DRV00117,TRK00002
TRIP00040154,0.0,96,DRV00147,TRK00010
TRIP00040155,0.0,278,DRV00100,TRK00016
TRIP00040156,0.5,210,DRV00028,TRK00097
TRIP00040157,1.0,87,DRV00126,TRK00033
TRIP00040158,0.5,230,DRV00059,TRK00106
TRIP00040159,0.5,155,,TRK00092
TRIP00040160,0.5,252,DRV00132,TRK00058
TRIP00040161,1.0,61,DRV00025,TRK00049
TRIP00040162,0.5,190,DRV00037,TRK00043
TRIP00040163,0.0,173,DRV00129,TRK00107
TRIP00040164,0.5,69,DRV00033,TRK00092
TRIP00040165,0.5,147,DRV00037,TRK00098
TRIP00040166,0.5,128,DRV00148,TRK00067
TRIP00040167,0.5,248,DRV00037,TRK00019
TRIP00040168,0.5,7,DRV00001,TRK00101
TRIP00040169,0.0,54,DRV00144,TRK00041
TRIP00040170,0.5,152,DRV00074,TRK00008
TRIP00040171,0.0,294,DRV00041,TRK00101
TRIP00040172,0.5,280,DRV00087,TRK00012
TRIP00040173,0.5,73,DRV00065,TRK00044
TRIP00040174,0.5,160,DRV00128,TRK00024
TRIP00040175,0.5,132,DRV00023,TRK00105
TRIP00040176,0.5,306,DRV00094,TRK00099
TRIP00040177,0.0,125,DRV00095,TRK00004
TRIP00040178,1.0,233,DRV00050,TRK00108
TRIP00040179,0.5,66,DRV00111,TRK00092
TRIP00040180,0.5,186,DRV00094,TRK00014
TRIP00040181,0.5,178,DRV00119,TRK00101
TRIP00040182,1.0,342,DRV00055,TRK00059
TRIP00040183,0.0,229,DRV00064,TRK00012
TRIP00040184,1.0,96,DRV00041,TRK00110
TRIP00040185,0.0,90,DRV00058,TRK00054
TRIP00040186,0.0,93,DRV00018,TRK00091
TRIP00040187,1.0,296,DRV00061,TRK00091
TRIP00040188,0.5,280,DRV00069,TRK00063
TRIP00040189,0.5,289,DRV00148,TRK00012
TRIP00040190,0.0,281,DRV00114,TRK00114
TRIP00040191,1.0,31,DRV00014,TRK00002
TRIP00040192,0.0,0,DRV00110,TRK00099
TRIP00040193,0.5,7,DRV00132,TRK00024
TRIP00040194,1.0,230,DRV00012,TRK00016
TRIP00040195,0.5,238,DRV00089,TRK00057
TRIP00040196,1.0,219,DRV00109,TRK00089
TRIP00040197,1.0,219,DRV00130,TRK00008
TRIP00040198,0.0,0,DRV00028,TRK00006
TRIP00040199,0.5,398,DRV00014,TRK00110
TRIP00040200,0.0,212,,TRK00060
TRIP00040201,1.0,54,DRV00043,TRK00083
TRIP00040202,0.5,94,DRV00074,TRK00112
TRIP00040203,0.5,49,DRV00091,TRK00041
TRIP00040204,1.0,233,DRV00078,TRK00043
TRIP00040205,0.5,54,DRV00133,TRK00041
TRIP00040206,0.5,270,DRV00057,TRK00029
TRIP00040207,0.5,321,DRV00127,TRK00110
TRIP00040208,0.0,185,,TRK00101
TRIP00040209,0.5,160,DRV00144,TRK00004
TRIP00040210,1.0,229,DRV00018,
TRIP00040211,0.0,308,DRV00055,TRK00049
TRIP00040212,1.0,149,DRV00036,TRK00097
TRIP00040213,1.0,134,DRV00074,TRK00007
TRIP00040214,0.5,195,DRV00057,TRK00095
TRIP00040215,0.5,405,DRV00102,TRK00052
TRIP00040216,1.0,343,DRV00099,TRK00062
TRIP00040217,0.5,35,DRV00099,TRK00070
TRIP00040218,0.5,189,DRV00029,TRK00097
TRIP00040219,0.5,369,DRV00058,TRK00069
TRIP00040220,0.5,285,DRV00127,TRK00055
TRIP00040221,1.0,31,DRV00028,TRK00029
TRIP00040222,0.5,177,DRV00057,TRK00033
TRIP00040223,0.5,144,DRV00010,TRK00044
TRIP00040224,1.0,126,DRV00005,TRK00116
TRIP00040225,0.5,184,DRV00020,TRK00060
TRIP00040226,0.5,314,DRV00139,TRK00031
TRIP00040227,0.0,186,DRV00079,TRK00060
TRIP00040228,1.0,150,DRV00142,TRK00009
TRIP00040229,0.5,60,DRV00036,TRK00058
TRIP00040230,0.0,181,DRV00060,TRK00069
TRIP00040231,0.5,174,DRV00053,TRK00035
TRIP00040232,1.0,233,DRV00059,
TRIP00040233,0.5,217,DRV00148,TRK00033
TRIP00040234,1.0,298,DRV00049,TRK00012
TRIP00040235,0.0,65,DRV00069,TRK00083
TRIP00040236,0.0,299,DRV00110,TRK00039
TRIP00040237,1.0,307,DRV00084,TRK00014
TRIP00040238,0.0,83,DRV00062,TRK00018
TRIP00040239,0.5,154,DRV00090,TRK00115
TRIP00040240,1.0,16,DRV00085,TRK00020
TRIP00040241,0.5,119,DRV00039,
TRIP00040242,1.0,268,DRV00130,TRK00106
TRIP00040243,0.0,254,DRV00004,TRK00054
TRIP00040244,0.0,219,,TRK00065
TRIP00040245,0.5,250,DRV00099,TRK00054
TRIP00040246,0.5,63,DRV00030,TRK00012
TRIP00040247,1.0,36,DRV00069,TRK00078
TRIP00040248,0.5,15,DRV00036,TRK00044
TRIP00040249,0.5,187,DRV00099,TRK00036
TRIP00040250,0.0,281,DRV00064,TRK00082
TRIP00040251,0.5,214,DRV00030,TRK00048
TRIP00040252,0.0,217,DRV00102,TRK00040
TRIP00040253,0.5,29,DRV00101,TRK00106
TRIP00040254,1.0,292,DRV00074,TRK00055
TRIP00040255,1.0,230,DRV00089,TRK00115
TRIP00040256,0.0,80,DRV00002,TRK00120
TRIP00040257,0.5,105,DRV00142,TRK00086
TRIP00040258,0.5,73,DRV00016,TRK00057
TRIP00040259,0.5,199,DRV00143,TRK00065
TRIP00040260,0.5,317,DRV00020,TRK00114
TRIP00040261,0.5,178,DRV00043,TRK00085
TRIP00040262,0.5,13,DRV00091,TRK00013
TRIP00040263,0.5,127,DRV00150,TRK00023
TRIP00040264,0.5,98,DRV00122,TRK00063
TRIP00040265,1.0,170,DRV00026,TRK00060
TRIP00040266,0.5,190,DRV00061,TRK00071
TRIP00040267,0.5,143,DRV00144,TRK00105
TRIP00040268,0.0,101,DRV00081,TRK00115
TRIP00040269,1.0,103,DRV00003,TRK00116
TRIP00040270,0.0,64,,
TRIP00040271,1.0,165,DRV00118,TRK00015
TRIP00040272,1.0,157,DRV00150,TRK00010
TRIP00040273,0.5,152,DRV00126,TRK00116
TRIP00040274,0.0,191,DRV00055,TRK00107
TRIP00040275,0.0,235,DRV00122,TRK00059
TRIP00040276,1.0,205,DRV00050,TRK00033
TRIP00040277,0.5,236,DRV00061,TRK00089
TRIP00040278,0.5,193,DRV00084,TRK00091
TRIP00040279,0.5,359,DRV00108,TRK00071
TRIP00040280,0.0,154,DRV00065,TRK00008
TRIP00040281,1.0,118,DRV00102,TRK00107
TRIP00040282,0.5,173,DRV00105,TRK00048
TRIP00040283,0.0,192,DRV00084,TRK00079
TRIP00040284,0.5,156,DRV00091,TRK00060
TRIP00040285,0.5,144,DRV00034,TRK00061
TRIP00040286,0.5,103,DRV00132,TRK00093
TRIP00040287,0.5,55,DRV00122,TRK00111
TRIP00040288,0.5,22,DRV00054,TRK00001
TRIP00040289,1.0,0,DRV00099,TRK00110
TRIP00040290,0.5,128,DRV00010,TRK00098
TRIP00040291,0.5,262,DRV00020,TRK00107
TRIP00040292,0.5,334,DRV00064,TRK00059
TRIP00040293,1.0,173,DRV00142,TRK00023
TRIP00040294,0.5,86,DRV00003,TRK00038
TRIP00040295,0.0,117,DRV00038,TRK00029
TRIP00040296,1.0,110,DRV00145,TRK00059
TRIP00040297,1.0,114,DRV00091,TRK00038
TRIP00040298,0.0,15,DRV00144,TRK00019
TRIP00040299,0.5,225,DRV00041,TRK00086
TRIP00040300,0.5,62,DRV00022,TRK00012
TRIP00040301,1.0,262,DRV00142,TRK00095
TRIP00040302,0.5,290,DRV00122,TRK00038
TRIP00040303,0.5,237,DRV00063,TRK00110
TRIP00040304,0.0,141,DRV00075,TRK00019
TRIP00040305,0.5,93,DRV00082,TRK00095
TRIP00040306,1.0,106,DRV00110,TRK00007
TRIP00040307,1.0,233,DRV00090,TRK00065
TRIP00040308,1.0,128,DRV00121,TRK00112
TRIP00040309,0.0,263,DRV00082,TRK00085
TRIP00040310,0.5,200,DRV00037,TRK00055
TRIP00040311,0.5,135,DRV00123,TRK00101
TRIP00040312,0.0,49,DRV00118,TRK00061
TRIP00040313,0.5,1,DRV00012,TRK00010
TRIP00040314,1.0,347,DRV00053,TRK00006
TRIP00040315,0.0,294,DRV00108,TRK00010
TRIP00040316,0.0,167,DRV00025,TRK00076
TRIP00040317,0.0,185,DRV00113,TRK00090
TRIP00040318,0.5,70,DRV00054,TRK00026
TRIP00040319,1.0,139,DRV00035,TRK00078
TRIP00040320,1.0,36,DRV00080,TRK00067
TRIP00040321,0.5,0,DRV00043,TRK00097
TRIP00040322,1.0,207,DRV00077,TRK00031
TRIP00040323,0.5,8,DRV00132,TRK00059
TRIP00040324,0.5,176,DRV00012,TRK00065
TRIP00040325,0.0,356,DRV00100,TRK00116
